id,project_a,project_b,weight_a,weight_b,size_a,size_b,forks_count_a,forks_count_b,stars_count_a,stars_count_b,open_issues_count_a,open_issues_count_b,subscribers_count_a,subscribers_count_b,watchers_count_a,watchers_count_b,age_days_a,age_days_b,days_since_update_a,days_since_update_b,releases_count_a,releases_count_b,pull_requests_count_a,pull_requests_count_b,contributors_count_a,contributors_count_b,deployments_count_a,deployments_count_b,grade_active_a,grade_active_b,grade_code_a,grade_code_b,grade_compl_a,grade_compl_b,grade_Eth_a,grade_Eth_b,grade_fund_a,grade_fund_b,grade_market_a,grade_market_b,grade_perspect_a,grade_perspect_b,languages_score_a,languages_score_b
12066,https://github.com/pnpm/cmd-shim,https://github.com/inikulin/parse5,0.9967119684,0.003288031565,805,10985,11,237,14,3721,7,29,5,43,14,3721,3111,4342,597,0,0,30,30,30,13,30,0,30,10,30,65,75,15,25,10,30,1,1,1,1,35,45,50,49
12079,https://github.com/jedisct1/go-minisign,https://github.com/pandas-dev/pandas,0.001414784498,0.9985852155,83,366166,12,18197,113,44494,1,3690,5,1111,113,44494,2580,5280,45,0,0,30,9,30,3,30,0,0,10,75,75,85,15,70,50,60,1,70,1,1,65,70,51,50
12083,https://github.com/jedisct1/go-minisign,https://github.com/numpy/numpy,0.005779612575,0.9942203874,83,153669,12,10412,113,28733,1,2180,5,598,113,28733,2580,5259,45,0,0,30,9,30,3,30,0,30,10,77,75,77,15,75,50,15,1,85,1,1,65,75,51,80
12099,https://github.com/gulpjs/gulp,https://github.com/import-js/eslint-plugin-import,0.8952757738,0.1047242262,1118,4281,4217,1576,33061,5630,34,577,1025,37,33061,5630,4235,3616,0,0,23,30,30,30,30,30,0,0,75,10,75,75,40,25,30,70,1,1,1,1,70,65,81,44
12107,https://github.com/gulpjs/gulp,https://github.com/pandas-dev/pandas,0.01475269015,0.9852473098,1118,366166,4217,18197,33061,44494,34,3690,1025,1111,33061,44494,4235,5280,0,0,23,30,30,30,30,30,0,0,75,75,75,85,40,70,30,60,1,70,1,1,70,70,81,50
12123,https://github.com/gulpjs/gulp,https://github.com/inikulin/parse5,0.9961160021,0.003883997929,1118,10985,4217,237,33061,3721,34,29,1025,43,33061,3721,4235,4342,0,0,23,30,30,30,30,30,0,30,75,30,75,75,40,25,30,30,1,1,1,1,70,45,81,49
12134,https://github.com/import-js/eslint-plugin-import,https://github.com/pandas-dev/pandas,0.001748462325,0.9982515377,4281,366166,1576,18197,5630,44494,577,3690,37,1111,5630,44494,3616,5280,0,0,30,30,30,30,30,30,0,0,10,75,75,85,25,70,70,60,1,70,1,1,65,70,44,50
12150,https://github.com/import-js/eslint-plugin-import,https://github.com/inikulin/parse5,0.9677419355,0.03225806452,4281,10985,1576,237,5630,3721,577,29,37,43,5630,3721,3616,4342,0,0,30,30,30,30,30,30,0,30,10,30,75,75,25,25,70,30,1,1,1,1,65,45,44,49
12160,https://github.com/sindresorhus/type-fest,https://github.com/pandas-dev/pandas,0.09552442678,0.9044755732,1957,366166,574,18197,14816,44494,162,3690,52,1111,14816,44494,2157,5280,0,0,30,30,30,30,30,30,0,0,45,75,70,85,30,70,20,60,1,70,1,1,70,70,50,50
12185,https://github.com/debug-js/debug,https://github.com/pandas-dev/pandas,0.002318302552,0.9976816974,417,366166,944,18197,11206,44494,80,3690,139,1111,11206,44494,4818,5280,4,0,30,30,30,30,30,30,0,0,30,75,80,85,15,70,30,60,1,70,1,1,65,70,80,50
12201,https://github.com/debug-js/debug,https://github.com/inikulin/parse5,0.9754901961,0.02450980392,417,10985,944,237,11206,3721,80,29,139,43,11206,3721,4818,4342,4,0,30,30,30,30,30,30,0,30,30,30,80,75,15,25,30,30,1,1,1,1,65,45,80,49
12209,https://github.com/cssnano/cssnano,https://github.com/pandas-dev/pandas,0.0002334821133,0.9997665179,33702,366166,319,18197,4828,44494,97,3690,50,1111,4828,44494,3585,5280,1,0,30,30,30,30,30,30,30,0,30,75,75,85,30,70,15,60,1,70,1,1,60,70,54,50
12225,https://github.com/cssnano/cssnano,https://github.com/inikulin/parse5,0.8,0.2,33702,10985,319,237,4828,3721,97,29,50,43,4828,3721,3585,4342,1,0,30,30,30,30,30,30,30,30,30,30,75,75,30,25,15,30,1,1,1,1,60,45,54,49
12254,https://github.com/axios/axios,https://github.com/pandas-dev/pandas,0.001876442296,0.9981235577,17726,366166,11006,18197,106257,44494,671,3690,1186,1111,106257,44494,3824,5280,0,0,30,30,30,30,30,30,0,0,77,75,75,85,30,70,65,60,1,70,50,1,85,70,56,50
12270,https://github.com/axios/axios,https://github.com/inikulin/parse5,0.9698795181,0.03012048193,17726,10985,11006,237,106257,3721,671,29,1186,43,106257,3721,3824,4342,0,0,30,30,30,30,30,30,0,30,77,30,75,75,30,25,65,30,1,1,50,1,85,45,56,49
12275,https://github.com/mochajs/mocha,https://github.com/pandas-dev/pandas,0.01884638004,0.98115362,26733,366166,3014,18197,22698,44494,198,3690,397,1111,22698,44494,5084,5280,0,0,30,30,30,30,30,30,30,0,65,75,77,85,45,70,15,60,1,70,1,1,75,70,54,50
12282,https://github.com/mochajs/mocha,https://github.com/webdriverio/webdriverio,0.9539918809,0.04600811908,26733,354253,3014,2534,22698,9165,198,211,397,215,22698,9165,5084,4908,0,0,30,30,30,30,30,30,30,1,65,70,77,75,45,75,15,25,1,10,1,1,75,70,54,69
12295,https://github.com/node-fetch/node-fetch,https://github.com/pandas-dev/pandas,0.0004979634075,0.9995020366,1268,366166,1037,18197,8824,44494,211,3690,89,1111,8824,44494,3664,5280,0,0,30,30,30,30,30,30,0,0,20,75,65,85,30,70,25,60,1,70,3,1,70,70,50,50
12316,https://github.com/pandas-dev/pandas,https://github.com/prettier/prettier,0.9815809582,0.0184190418,366166,145254,18197,4457,44494,49899,3690,1441,1111,419,44494,49899,5280,2990,0,0,30,30,30,30,30,30,0,30,75,80,85,85,70,65,60,40,70,1,1,1,70,80,50,69
12317,https://github.com/pandas-dev/pandas,https://github.com/heim-rs/darwin-libproc,0.9999766469,2.34e-05,366166,54,18197,22,44494,8,3690,6,1111,2,44494,8,5280,2003,0,28,30,0,30,7,30,1,0,0,75,10,85,65,70,25,60,30,70,1,1,1,70,35,50,51
12318,https://github.com/pandas-dev/pandas,https://github.com/numpy/numpy,0.804040246,0.195959754,366166,153669,18197,10412,44494,28733,3690,2180,1111,598,44494,28733,5280,5259,0,0,30,30,30,30,30,30,0,30,75,77,85,77,70,75,60,15,70,85,1,1,70,75,50,80
12320,https://github.com/pandas-dev/pandas,https://github.com/webreflection/flatted,0.9989696093,0.001030390693,366166,842,18197,49,44494,1060,3690,2,1111,10,44494,1060,5280,2478,0,1,30,0,30,27,30,11,0,0,75,10,85,15,70,5,60,25,70,1,1,1,70,45,50,50
12321,https://github.com/pandas-dev/pandas,https://github.com/webdriverio/webdriverio,0.9990744953,0.0009255046528,366166,354253,18197,2534,44494,9165,3690,211,1111,215,44494,9165,5280,4908,0,0,30,30,30,30,30,30,0,1,75,70,85,75,70,75,60,25,70,10,1,1,70,70,50,69
12323,https://github.com/pandas-dev/pandas,https://github.com/postcss/postcss,0.9929889113,0.007011088651,366166,10792,18197,1570,44494,28628,3690,24,1111,505,44494,28628,5280,4152,0,0,30,30,30,30,30,30,0,20,75,70,85,65,70,25,60,25,70,1,1,1,70,70,50,48
12324,https://github.com/pandas-dev/pandas,https://github.com/yarnpkg/yarn,0.9778040807,0.02219591933,366166,119826,18197,2732,44494,41482,3690,2070,1111,555,44494,41482,5280,3305,0,0,30,30,30,30,30,30,0,5,75,60,85,72,70,65,60,50,70,75,1,75,70,70,50,49
12325,https://github.com/pandas-dev/pandas,https://github.com/go-task/slim-sprig,0.9992726735,0.0007273264723,366166,543,18197,15,44494,64,3690,9,1111,4,44494,64,5280,2055,0,10,30,0,30,8,30,30,0,11,75,10,85,55,70,15,60,50,70,1,1,1,70,35,50,75
12327,https://github.com/pandas-dev/pandas,https://github.com/tokio-rs/tokio,0.9635389906,0.03646100937,366166,14215,18197,2549,44494,27833,3690,329,1111,314,44494,27833,5280,3071,0,0,30,30,30,30,30,30,0,30,75,75,85,75,70,65,60,75,70,65,1,70,70,75,50,72
12328,https://github.com/pandas-dev/pandas,https://github.com/zloirock/core-js,0.9524337349,0.04756626506,366166,62815,18197,1658,44494,24783,3690,41,1111,256,44494,24783,5280,4221,0,0,30,30,30,30,30,30,0,30,75,30,85,75,70,30,60,30,70,1,1,1,70,70,50,55
12331,https://github.com/pandas-dev/pandas,https://github.com/salesforce/tough-cookie,0.9145661205,0.08543387952,366166,2245,18197,240,44494,985,3690,20,1111,50,44494,985,5280,4858,0,7,30,9,30,30,30,30,0,1,75,20,85,45,70,30,60,10,70,1,1,1,70,30,50,50
12333,https://github.com/pandas-dev/pandas,https://github.com/motdotla/dotenv,0.999805424,0.0001945759994,366166,2391,18197,867,44494,19448,3690,6,1111,109,44494,19448,5280,4233,0,0,30,0,30,30,30,30,0,0,75,10,85,75,70,15,60,10,70,1,1,1,70,65,50,54
12334,https://github.com/ljharb/qs,https://github.com/prettier/prettier,0.2933157432,0.7066842568,12008,145254,736,4457,8642,49899,73,1441,67,419,8642,49899,3848,2990,1,0,0,30,30,30,30,30,0,30,10,80,60,85,15,65,30,40,1,1,1,1,65,80,49,69
12338,https://github.com/ljharb/qs,https://github.com/webreflection/flatted,0.8830538394,0.1169461606,12008,842,736,49,8642,1060,73,2,67,10,8642,1060,3848,2478,1,1,0,0,30,27,30,11,0,0,10,10,60,15,15,5,30,25,1,1,1,1,65,45,49,50
12344,https://github.com/ljharb/qs,https://github.com/boa-dev/boa,0.8658589355,0.1341410645,12008,54842,736,414,8642,5402,73,126,67,47,8642,5402,3848,2373,1,0,0,25,30,30,30,30,0,30,10,10,60,65,15,45,30,55,1,1,1,1,65,70,49,50
12381,https://github.com/heim-rs/darwin-libproc,https://github.com/inikulin/parse5,0.2857142857,0.7142857143,54,10985,22,237,8,3721,6,29,2,43,8,3721,2003,4342,28,0,0,30,7,30,1,30,0,30,10,30,65,75,25,25,30,30,1,1,1,1,35,45,51,49
12385,https://github.com/numpy/numpy,https://github.com/clap-rs/clap,0.9937312533,0.006268746727,153669,19961,10412,1074,28733,14689,2180,344,598,68,28733,14689,5259,3633,0,0,30,30,30,30,30,30,30,30,77,10,77,75,75,35,15,60,85,1,1,1,75,75,80,50
12387,https://github.com/numpy/numpy,https://github.com/webdriverio/webdriverio,0.996213447,0.003786552964,153669,354253,10412,2534,28733,9165,2180,211,598,215,28733,9165,5259,4908,0,0,30,30,30,30,30,30,30,1,77,70,77,75,75,75,15,25,85,10,1,1,75,70,80,69
12389,https://github.com/numpy/numpy,https://github.com/postcss/postcss,0.9718454136,0.02815458637,153669,10792,10412,1570,28733,28628,2180,24,598,505,28733,28628,5259,4152,0,0,30,30,30,30,30,30,30,20,77,70,77,65,75,25,15,25,85,1,1,1,75,70,80,48
12392,https://github.com/numpy/numpy,https://github.com/boa-dev/boa,0.9950735785,0.004926421511,153669,54842,10412,414,28733,5402,2180,126,598,47,28733,5402,5259,2373,0,0,30,25,30,30,30,30,30,30,77,10,77,65,75,45,15,55,85,1,1,1,75,70,80,50
12394,https://github.com/numpy/numpy,https://github.com/zloirock/core-js,0.8299335958,0.1700664042,153669,62815,10412,1658,28733,24783,2180,41,598,256,28733,24783,5259,4221,0,0,30,30,30,30,30,30,30,30,77,30,77,75,75,30,15,30,85,1,1,1,75,70,80,55
12395,https://github.com/numpy/numpy,https://github.com/level/levelup,0.9992021192,0.0007978808285,153669,5894,10412,267,28733,4085,2180,0,598,91,28733,4085,5259,4559,0,24,30,23,30,30,30,30,30,0,77,10,77,65,75,1,15,45,85,1,1,1,75,60,80,54
12398,https://github.com/numpy/numpy,https://github.com/babel/babel,0.4164017716,0.5835982284,153669,122509,10412,5663,28733,43393,2180,790,598,804,28733,43393,5259,3783,0,0,30,30,30,30,30,30,30,30,77,77,77,75,75,75,15,30,85,50,1,1,75,85,80,73
12410,https://github.com/clap-rs/clap,https://github.com/inikulin/parse5,0.9634146341,0.03658536585,19961,10985,1074,237,14689,3721,344,29,68,43,14689,3721,3633,4342,0,0,30,30,30,30,30,30,30,30,10,30,75,75,35,25,60,30,1,1,1,1,75,45,50,49
12423,https://github.com/webreflection/flatted,https://github.com/inikulin/parse5,0.9464285714,0.05357142857,842,10985,49,237,1060,3721,2,29,10,43,1060,3721,2478,4342,1,0,0,30,27,30,11,30,0,30,10,30,15,75,5,25,25,30,1,1,1,1,45,45,50,49
12446,https://github.com/floating-ui/floating-ui,https://github.com/inikulin/parse5,0.994367255,0.005632745024,39906,10985,1628,237,30606,3721,40,29,257,43,30606,3721,3235,4342,0,0,30,30,30,30,30,30,30,30,30,30,75,75,45,25,60,30,1,1,1,1,70,45,50,49
12473,https://github.com/go-task/slim-sprig,https://github.com/inikulin/parse5,0.9257425743,0.07425742574,543,10985,15,237,64,3721,9,29,4,43,64,3721,2055,4342,10,0,0,30,8,30,30,30,11,30,10,30,55,75,15,25,50,30,1,1,1,1,35,45,75,49
12477,https://github.com/boa-dev/boa,https://github.com/tokio-rs/tokio,0.03090111643,0.9690988836,54842,14215,414,2549,5402,27833,126,329,47,314,5402,27833,2373,3071,0,0,25,30,30,30,30,30,30,30,10,75,65,75,45,65,55,75,1,65,1,70,70,75,50,72
12478,https://github.com/boa-dev/boa,https://github.com/zloirock/core-js,0.02359028993,0.9764097101,54842,62815,414,1658,5402,24783,126,41,47,256,5402,24783,2373,4221,0,0,25,30,30,30,30,30,30,30,10,30,65,75,45,30,55,30,1,1,1,1,70,70,50,55
12479,https://github.com/boa-dev/boa,https://github.com/level/levelup,0.8611111111,0.1388888889,54842,5894,414,267,5402,4085,126,0,47,91,5402,4085,2373,4559,0,24,25,23,30,30,30,30,30,0,10,10,65,65,45,1,55,45,1,1,1,1,70,60,50,54
12480,https://github.com/boa-dev/boa,https://github.com/inikulin/parse5,0.9538461538,0.04615384615,54842,10985,414,237,5402,3721,126,29,47,43,5402,3721,2373,4342,0,0,25,30,30,30,30,30,30,30,10,30,65,75,45,25,55,30,1,1,1,1,70,45,50,49
12481,https://github.com/boa-dev/boa,https://github.com/salesforce/tough-cookie,0.01275195393,0.9872480461,54842,2245,414,240,5402,985,126,20,47,50,5402,985,2373,4858,0,7,25,9,30,30,30,30,30,1,10,20,65,45,45,30,55,10,1,1,1,1,70,30,50,50
12483,https://github.com/boa-dev/boa,https://github.com/motdotla/dotenv,0.8611111111,0.1388888889,54842,2391,414,867,5402,19448,126,6,47,109,5402,19448,2373,4233,0,0,25,0,30,30,30,30,30,0,10,10,65,75,45,15,55,10,1,1,1,1,70,65,50,54
12486,https://github.com/tokio-rs/tokio,https://github.com/inikulin/parse5,0.9984594844,0.001540515559,14215,10985,2549,237,27833,3721,329,29,314,43,27833,3721,3071,4342,0,0,30,30,30,30,30,30,30,30,75,30,75,75,65,25,75,30,65,1,70,1,75,45,72,49
12495,https://github.com/level/levelup,https://github.com/inikulin/parse5,0.7692307692,0.2307692308,5894,10985,267,237,4085,3721,0,29,91,43,4085,3721,4559,4342,24,0,23,30,30,30,30,30,0,30,10,30,65,75,1,25,45,30,1,1,1,1,60,45,54,49
12499,https://github.com/inikulin/parse5,https://github.com/salesforce/tough-cookie,0.000624609619,0.9993753904,10985,2245,237,240,3721,985,29,20,43,50,3721,985,4342,4858,0,7,30,9,30,30,30,30,30,1,30,20,75,45,25,30,30,10,1,1,1,1,45,30,49,50
12500,https://github.com/inikulin/parse5,https://github.com/babel/babel,0.0001708953778,0.9998291046,10985,122509,237,5663,3721,43393,29,790,43,804,3721,43393,4342,3783,0,0,30,30,30,30,30,30,30,30,30,77,75,75,25,75,30,30,1,50,1,1,45,85,49,73
12501,https://github.com/inikulin/parse5,https://github.com/motdotla/dotenv,0.2307692308,0.7692307692,10985,2391,237,867,3721,19448,29,6,43,109,3721,19448,4342,4233,0,0,30,0,30,30,30,30,30,0,30,10,75,75,25,15,30,10,1,1,1,1,45,65,49,54
444,https://github.com/nomicfoundation/hardhat,https://github.com/openzeppelin/openzeppelin-contracts,0.3905712701,0.6094287299,193759,47771,1479,11924,7481,25299,534,277,76,640,7481,25299,2489,3110,0,0,30,30,30,30,30,30,30,30,55,70,75,85,75,75,85,85,25,45,25,75,75,75,74,65
449,https://github.com/nomicfoundation/hardhat,https://github.com/bluealloy/revm,0.993790573,0.006209427039,193759,35704,1479,616,7481,1748,534,69,76,29,7481,1748,2489,1226,0,0,30,30,30,30,30,30,30,30,55,10,75,35,75,1,85,60,25,1,25,1,75,30,74,75
461,https://github.com/chainsafe/lodestar,https://github.com/wighawag/hardhat-deploy,0.964838027,0.03516197298,399293,5446,323,298,1237,1207,259,171,33,15,1237,1207,2420,1784,0,0,30,0,30,30,30,30,30,0,30,30,75,72,60,25,70,70,1,1,1,1,70,65,53,75
462,https://github.com/chainsafe/lodestar,https://github.com/ethers-io/ethers.js,0.06327397728,0.9367260227,399293,157522,323,1926,1237,8094,259,570,33,103,1237,8094,2420,3127,0,0,30,30,30,30,30,1,30,30,30,75,75,75,60,60,70,85,1,75,1,75,70,75,53,59
463,https://github.com/chainsafe/lodestar,https://github.com/sigp/lighthouse,0.1273582879,0.8726417121,399293,132460,323,800,1237,3056,259,455,33,69,1237,3056,2420,2407,0,0,30,30,30,30,30,30,30,30,30,10,75,75,60,65,70,85,1,1,1,35,70,80,53,50
464,https://github.com/chainsafe/lodestar,https://github.com/vyperlang/vyper,0.3069553058,0.6930446942,399293,12410,323,824,1237,4972,259,498,33,158,1237,4972,2420,3009,0,1,30,30,30,30,30,30,30,15,30,10,75,65,60,45,70,70,1,1,1,35,70,70,53,50
465,https://github.com/chainsafe/lodestar,https://github.com/openzeppelin/openzeppelin-contracts,0.5189563086,0.4810436914,399293,47771,323,11924,1237,25299,259,277,33,640,1237,25299,2420,3110,0,0,30,30,30,30,30,30,30,30,30,70,75,85,60,75,70,85,1,45,1,75,70,75,53,65
466,https://github.com/chainsafe/lodestar,https://github.com/prettier-solidity/prettier-plugin-solidity,0.9983156476,0.001684352367,399293,4658,323,75,1237,731,259,12,33,12,1237,731,2420,2458,0,2,30,30,30,30,30,21,30,0,30,30,75,70,60,10,70,70,1,1,1,1,70,70,53,72
467,https://github.com/chainsafe/lodestar,https://github.com/consensys/teku,0.9914687186,0.008531281365,399293,542992,323,306,1237,692,259,149,33,33,1237,692,2420,2344,0,0,30,30,30,30,30,30,30,30,30,10,75,65,60,70,70,85,1,1,1,1,70,70,53,50
468,https://github.com/chainsafe/lodestar,https://github.com/wevm/viem,0.171300578,0.828699422,399293,366908,323,966,1237,2727,259,9,33,29,1237,2727,2420,930,0,0,30,30,30,30,30,30,30,30,30,10,75,70,60,15,70,65,1,1,1,1,70,70,53,70
482,https://github.com/ethers-io/ethers.js,https://github.com/openzeppelin/openzeppelin-contracts,0.9410761591,0.05892384088,157522,47771,1926,11924,8094,25299,570,277,103,640,8094,25299,3127,3110,0,0,30,30,30,30,1,30,30,30,75,70,75,85,60,75,85,85,75,45,75,75,75,75,59,65
487,https://github.com/ethers-io/ethers.js,https://github.com/bluealloy/revm,0.9997493363,0.0002506636891,157522,35704,1926,616,8094,1748,570,69,103,29,8094,1748,3127,1226,0,0,30,30,30,30,1,30,30,30,75,10,75,35,60,1,85,60,75,1,75,1,75,30,59,75
501,https://github.com/openzeppelin/openzeppelin-contracts,https://github.com/prettier-solidity/prettier-plugin-solidity,0.9981831395,0.001816860465,47771,4658,11924,75,25299,731,277,12,640,12,25299,731,3110,2458,0,2,30,30,30,30,30,21,30,0,70,30,85,70,75,10,85,70,45,1,75,1,75,70,65,72
503,https://github.com/openzeppelin/openzeppelin-contracts,https://github.com/wevm/viem,0.1607984312,0.8392015688,47771,366908,11924,966,25299,2727,277,9,640,29,25299,2727,3110,930,0,0,30,30,30,30,30,30,30,30,70,10,85,70,75,15,85,65,45,1,75,1,75,70,65,70
505,https://github.com/openzeppelin/openzeppelin-contracts,https://github.com/bluealloy/revm,0.9960116026,0.003988397389,47771,35704,11924,616,25299,1748,277,69,640,29,25299,1748,3110,1226,0,0,30,30,30,30,30,30,30,30,70,10,85,35,75,1,85,60,45,1,75,1,75,30,65,75
509,https://github.com/prettier-solidity/prettier-plugin-solidity,https://github.com/bluealloy/revm,0.3125,0.6875,4658,35704,75,616,731,1748,12,69,12,29,731,1748,2458,1226,2,0,30,30,30,30,21,30,0,30,30,10,70,35,10,1,70,60,1,1,1,1,70,30,72,75
514,https://github.com/wevm/viem,https://github.com/bluealloy/revm,0.9992333159,0.0007666840913,366908,35704,966,616,2727,1748,9,69,29,29,2727,1748,930,1226,0,0,30,30,30,30,30,30,30,30,10,10,70,35,15,1,65,60,1,1,1,1,70,30,70,75
515,https://github.com/ethereum/go-ethereum,https://github.com/bluealloy/revm,0.9923796328,0.007620367163,216618,35704,20515,616,48264,1748,283,69,2208,29,48264,1748,4059,1226,0,0,30,30,30,30,30,30,30,30,100,10,85,35,77,1,95,60,100,1,100,1,90,30,49,75
12611,https://github.com/streetsidesoftware/cspell,https://github.com/browserslist/browserslist,0.03133514986,0.9686648501,264026,4371,103,720,1313,13140,104,42,14,140,1313,13140,2943,3707,0,0,30,9,30,30,30,30,30,4,10,65,75,75,20,25,10,65,1,1,1,1,30,70,51,75
12612,https://github.com/streetsidesoftware/cspell,https://github.com/immerjs/immer,0.2233009709,0.7766990291,264026,5838,103,852,1313,28030,104,53,14,155,1313,28030,2943,2595,0,0,30,30,30,30,30,30,30,30,10,75,75,85,20,45,10,20,1,1,1,10,30,75,51,80
12617,https://github.com/streetsidesoftware/cspell,https://github.com/mikemcl/bignumber.js,0.1782945736,0.8217054264,264026,4784,103,742,1313,6760,104,24,14,83,1313,6760,2943,4472,0,0,30,2,30,30,30,29,30,19,10,30,75,75,20,20,10,65,1,1,1,45,30,70,51,53
12653,https://github.com/streetsidesoftware/cspell,https://github.com/vercel/swr,0.01510177282,0.9848982272,264026,3446,103,1246,1313,30973,104,155,14,213,1313,30973,2943,1927,0,0,30,30,30,30,30,30,30,29,10,77,75,77,20,25,10,30,1,1,1,5,30,75,51,53
12654,https://github.com/streetsidesoftware/cspell,https://github.com/webpack/webpack,0.0006489292667,0.9993510707,264026,67146,103,8933,1313,64999,104,242,14,1456,1313,64999,2943,4716,0,0,30,30,30,30,30,30,30,0,10,77,75,75,20,65,10,60,1,1,1,1,30,85,51,50
12676,https://github.com/axios/axios,https://github.com/mattn/go-isatty,0.9921259843,0.007874015748,17726,63,11006,108,106257,849,671,14,1186,12,106257,849,3824,3964,0,9,30,0,30,30,30,26,0,0,77,10,75,70,30,5,65,5,1,1,50,1,85,30,56,50
12686,https://github.com/axios/axios,https://github.com/ethers-io/ethers.js,0.7974683544,0.2025316456,17726,157522,11006,1926,106257,8094,671,570,1186,103,106257,8094,3824,3127,0,0,30,30,30,30,30,1,0,30,77,75,75,75,30,60,65,85,1,75,50,75,85,75,56,59
12700,https://github.com/axios/axios,https://github.com/nodeca/js-yaml,0.6851549755,0.3148450245,17726,3777,11006,776,106257,6354,671,66,1186,75,106257,6354,3824,4875,0,0,30,0,30,30,30,30,0,12,77,40,75,70,30,30,65,30,1,1,50,5,85,70,56,53
12709,https://github.com/axios/axios,https://github.com/formatjs/formatjs,0.8630136986,0.1369863014,17726,62445,11006,1364,106257,14378,671,24,1186,131,106257,14378,3824,3940,0,0,30,30,30,30,30,30,0,27,77,30,75,75,30,40,65,10,1,1,50,1,85,70,56,79
12735,https://github.com/browserslist/browserslist,https://github.com/ethers-io/ethers.js,0.6896217265,0.3103782735,4371,157522,720,1926,13140,8094,42,570,140,103,13140,8094,3707,3127,0,0,9,30,30,30,30,1,4,30,65,75,75,75,25,60,65,85,1,75,1,75,70,75,75,59
12749,https://github.com/browserslist/browserslist,https://github.com/nodeca/js-yaml,0.5511627907,0.4488372093,4371,3777,720,776,13140,6354,42,66,140,75,13140,6354,3707,4875,0,0,9,0,30,30,30,30,4,12,65,40,75,70,25,30,65,30,1,1,1,5,70,70,75,53
