id,project_a,project_b,weight_a,weight_b,project_a_age_days,project_a_days_since_update,project_a_forks,project_a_stars,project_a_open_issues,project_a_size,project_a_subscribers_count,project_a_forks_ratio,project_a_stars_ratio,project_a_size_ratio,project_b_age_days,project_b_days_since_update,project_b_forks,project_b_stars,project_b_open_issues,project_b_size,project_b_subscribers_count,project_b_forks_ratio,project_b_stars_ratio,project_b_size_ratio
2782,https://github.com/humanwhocodes/object-schema,https://github.com/alexeyraspopov/picocolors,0.9992900753,0.0007099247,2191,237,7,32,1,111,2,0.21875,0.2882882882882883,0.06306306306306306,1225,0,45,1456,11,81,11,0.030906593406593408,17.97530864197531,0.5555555555555556
2783,https://github.com/streetsidesoftware/cspell,https://github.com/jedisct1/go-minisign,0.06294321277,0.93705678723,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,2577,42,12,113,1,83,5,0.10619469026548672,1.3614457831325302,0.14457831325301204
2787,https://github.com/streetsidesoftware/cspell,https://github.com/sheetjs/js-crc32,0.35540913552,0.64459086448,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,3884,23,37,345,2,22367,10,0.1072463768115942,0.015424509321768677,0.0016542227388563508
2788,https://github.com/streetsidesoftware/cspell,https://github.com/pion/webrtc,0.14124494467,0.85875505533,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,2452,0,1683,14218,92,5361,260,0.11837107891405262,2.6521171423241934,0.3139339675433688
2790,https://github.com/streetsidesoftware/cspell,https://github.com/postcss/postcss,0.02329590696,0.97670409304,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,4149,0,1570,28625,24,10792,506,0.054847161572052404,2.652427724240178,0.1454781319495923
2791,https://github.com/streetsidesoftware/cspell,https://github.com/pytest-dev/pytest,0.01881683518,0.98118316482,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,3520,0,2735,12374,917,35233,195,0.22102796185550347,0.35120483637498934,0.07762608917775948
2792,https://github.com/streetsidesoftware/cspell,https://github.com/babel/babel,0.00078775536,0.99921224464,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,3780,0,5661,43385,785,122509,804,0.1304828857900196,0.3541372470593997,0.04620884996204361
2793,https://github.com/streetsidesoftware/cspell,https://github.com/emotion-js/emotion,0.00630540636,0.99369459364,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,2809,0,1117,17625,345,24917,96,0.06337588652482269,0.7073483966769676,0.044828831721314764
2794,https://github.com/streetsidesoftware/cspell,https://github.com/ajv-validator/ajv,0.00796009206,0.99203990794,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,3547,0,887,14027,284,37489,112,0.06323518927782135,0.37416308783909946,0.023660273680279547
2796,https://github.com/streetsidesoftware/cspell,https://github.com/clap-rs/clap,0.04026212134,0.95973787866,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,3630,0,1072,14677,345,19912,68,0.07303944947877632,0.737093210124548,0.05383688228204098
2797,https://github.com/streetsidesoftware/cspell,https://github.com/mochajs/mocha,0.0046876768,0.9953123232,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,5081,0,3012,22695,194,26733,398,0.13271645736946464,0.8489507350465717,0.112669734036584
2798,https://github.com/streetsidesoftware/cspell,https://github.com/go-task/slim-sprig,0.13953028488,0.86046971512,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,2052,7,15,64,9,543,4,0.234375,0.11786372007366483,0.027624309392265192
2799,https://github.com/streetsidesoftware/cspell,https://github.com/facebook/react,0.34673976316,0.65326023684,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,4272,0,47468,231948,971,710916,6635,0.20464931795057512,0.3262663943419476,0.06677019507227296
2800,https://github.com/streetsidesoftware/cspell,https://github.com/node-fetch/node-fetch,0.08967635242,0.91032364758,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,3661,3,1037,8824,211,1268,89,0.11752039891205802,6.958990536277603,0.8178233438485805
2801,https://github.com/streetsidesoftware/cspell,https://github.com/import-js/eslint-plugin-import,0.05389219184,0.94610780816,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,3613,0,1576,5628,576,4281,37,0.28002842928216065,1.314646110721794,0.3681382854473254
2802,https://github.com/streetsidesoftware/cspell,https://github.com/chzyer/readline,0.69075177817,0.30924822183,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,3423,12,281,2109,108,3576,41,0.13323850165955428,0.589765100671141,0.07857941834451902
2803,https://github.com/streetsidesoftware/cspell,https://github.com/pnpm/cmd-shim,0.00362252519,0.99637747481,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,3108,594,11,14,7,805,5,0.7857142857142857,0.017391304347826087,0.013664596273291925
2805,https://github.com/streetsidesoftware/cspell,https://github.com/gulpjs/gulp,0.00984643776,0.99015356224,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,4232,0,4219,33057,34,1118,1025,0.12762803642193787,29.567978533094813,3.7737030411449015
2807,https://github.com/streetsidesoftware/cspell,https://github.com/debug-js/debug,0.04110438328,0.95889561672,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,4815,1,943,11206,80,417,139,0.08415134749241478,26.872901678657076,2.261390887290168
2809,https://github.com/streetsidesoftware/cspell,https://github.com/sindresorhus/type-fest,0.00424333772,0.99575666228,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,2154,0,572,14805,163,1957,52,0.03863559608240459,7.565150740929995,0.2922841083290751
2810,https://github.com/streetsidesoftware/cspell,https://github.com/rollup/rollup,0.01043558545,0.98956441455,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,3552,0,1549,25564,580,31257,255,0.06059302143639493,0.8178647982851841,0.04955689925456698
2811,https://github.com/streetsidesoftware/cspell,https://github.com/marak/colors.js,0.00145672665,0.99854327335,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,5351,4,450,5177,90,380,53,0.08692292833687464,13.623684210526315,1.1842105263157894
2812,https://github.com/streetsidesoftware/cspell,https://github.com/axios/axios,0.01358574177,0.98641425823,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,3821,0,11002,106235,667,17726,1186,0.10356285593260225,5.993173868893152,0.6206702019632179
2814,https://github.com/streetsidesoftware/cspell,https://github.com/motdotla/dotenv,0.39140040341,0.60859959659,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,4230,0,862,19434,5,2391,109,0.04435525367911907,8.12797992471769,0.3605186114596403
2815,https://github.com/streetsidesoftware/cspell,https://github.com/eslint/eslint,0.00064830821,0.99935169179,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,4236,0,4636,25515,93,43460,316,0.1816970409563002,0.5870915784629545,0.10667280257708238
2816,https://github.com/streetsidesoftware/cspell,https://github.com/floating-ui/floating-ui,0.00911503935,0.99088496065,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,3232,0,1629,30579,41,40383,257,0.05327185323261061,0.7572245746972736,0.04033875640739915
2817,https://github.com/streetsidesoftware/cspell,https://github.com/boa-dev/boa,0.13041487005,0.86958512995,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,2370,0,413,5399,132,54641,47,0.07649564734210039,0.09880858695851101,0.0075584268223495175
2820,https://github.com/streetsidesoftware/cspell,https://github.com/ljharb/qs,0.01021765982,0.98978234018,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,3845,0,736,8638,73,12008,67,0.08520490854364436,0.7193537641572285,0.06129247168554297
2822,https://github.com/streetsidesoftware/cspell,https://github.com/salesforce/tough-cookie,0.00194906146,0.99805093854,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,4855,4,229,985,19,2243,50,0.23248730964467004,0.4391440035666518,0.10209540793580027
2825,https://github.com/streetsidesoftware/cspell,https://github.com/ethers-io/ethers.js,0.20928454493,0.79071545507,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,3124,0,1925,8087,569,157522,103,0.2380363546432546,0.05133886060359823,0.01222051522961872
2826,https://github.com/streetsidesoftware/cspell,https://github.com/epoberezkin/fast-deep-equal,0.05362318341,0.94637681659,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,2789,1,106,1932,34,102,14,0.054865424430641824,18.941176470588236,1.0392156862745099
2827,https://github.com/streetsidesoftware/cspell,https://github.com/rich-harris/magic-string,0.58062880325,0.41937119675,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,3744,5,115,2448,30,1260,15,0.046977124183006536,1.9428571428571428,0.09126984126984126
2828,https://github.com/streetsidesoftware/cspell,https://github.com/nodeca/js-yaml,0.14054614334,0.85945385666,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,4872,0,776,6351,66,3777,75,0.12218548260116517,1.681493248610008,0.20545406407201483
2829,https://github.com/streetsidesoftware/cspell,https://github.com/mattn/go-isatty,0.1767795883,0.8232204117,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,3961,6,108,849,14,63,12,0.127208480565371,13.476190476190476,1.7142857142857142
2830,https://github.com/streetsidesoftware/cspell,https://github.com/formatjs/formatjs,0.1742110162,0.8257889838,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,3937,0,1365,14375,29,62376,131,0.09495652173913044,0.23045722713864306,0.02188341669873028
2831,https://github.com/streetsidesoftware/cspell,https://github.com/lukeed/polka,0.04903976333,0.95096023667,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,2600,4,173,5443,28,768,69,0.03178394267866985,7.087239583333333,0.22526041666666666
2832,https://github.com/streetsidesoftware/cspell,https://github.com/getsentry/sentry-javascript,0.0020238503,0.9979761497,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,4750,0,1619,8083,421,146521,126,0.2002969194605963,0.055166153657154944,0.011049610636018045
2833,https://github.com/streetsidesoftware/cspell,https://github.com/dcodeio/long.js,0.00179567932,0.99820432068,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,4348,10,206,893,27,541,23,0.23068309070548712,1.6506469500924215,0.3807763401109057
2836,https://github.com/streetsidesoftware/cspell,https://github.com/reactivex/rxjs,0.5652173913,0.4347826087,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,3613,0,3003,30982,271,125743,449,0.09692724807953004,0.24639144922580183,0.023882045123784227
2838,https://github.com/streetsidesoftware/cspell,https://github.com/qix-/color-convert,0.01399864529,0.98600135471,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,4987,0,96,754,17,152,12,0.1273209549071618,4.9605263157894735,0.631578947368421
2839,https://github.com/streetsidesoftware/cspell,https://github.com/brooooooklyn/snappy,0.02898550725,0.97101449275,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,1334,12,10,168,12,13046,4,0.05952380952380952,0.012877510347999386,0.0007665184730952016
2840,https://github.com/streetsidesoftware/cspell,https://github.com/biomejs/biome,0.06389884805,0.93610115195,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,556,0,524,16770,225,210940,52,0.031246273106738224,0.07950127998482981,0.0024841187067412536
2842,https://github.com/streetsidesoftware/cspell,https://github.com/servo/rust-smallvec,0.00947695404,0.99052304596,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,3591,2,146,1394,34,670,27,0.10473457675753228,2.080597014925373,0.21791044776119403
2843,https://github.com/streetsidesoftware/cspell,https://github.com/alexeyraspopov/picocolors,0.75,0.25,2940,0,103,1311,103,260845,14,0.07856598016781083,0.005025973279150453,0.0003948705169736817,1225,0,45,1456,11,81,11,0.030906593406593408,17.97530864197531,0.5555555555555556
2844,https://github.com/boa-dev/boa,https://github.com/babel/babel,0.06641351821,0.93358648179,2370,0,413,5399,132,54641,47,0.07649564734210039,0.09880858695851101,0.0075584268223495175,3780,0,5661,43385,785,122509,804,0.1304828857900196,0.3541372470593997,0.04620884996204361
2846,https://github.com/boa-dev/boa,https://github.com/axios/axios,0.25696548967,0.74303451033,2370,0,413,5399,132,54641,47,0.07649564734210039,0.09880858695851101,0.0075584268223495175,3821,0,11002,106235,667,17726,1186,0.10356285593260225,5.993173868893152,0.6206702019632179
2847,https://github.com/boa-dev/boa,https://github.com/biomejs/biome,0.20502919922,0.79497080078,2370,0,413,5399,132,54641,47,0.07649564734210039,0.09880858695851101,0.0075584268223495175,556,0,524,16770,225,210940,52,0.031246273106738224,0.07950127998482981,0.0024841187067412536
2848,https://github.com/boa-dev/boa,https://github.com/alexeyraspopov/picocolors,0.96,0.04,2370,0,413,5399,132,54641,47,0.07649564734210039,0.09880858695851101,0.0075584268223495175,1225,0,45,1456,11,81,11,0.030906593406593408,17.97530864197531,0.5555555555555556
2849,https://github.com/pandas-dev/pandas,https://github.com/gulpjs/gulp,0.66733454426,0.33266545574,5277,0,18185,44464,3707,365177,1111,0.40898254767902126,0.1217601327575395,0.04979776930091435,4232,0,4219,33057,34,1118,1025,0.12762803642193787,29.567978533094813,3.7737030411449015
2850,https://github.com/pandas-dev/pandas,https://github.com/import-js/eslint-plugin-import,0.907719386,0.092280614,5277,0,18185,44464,3707,365177,1111,0.40898254767902126,0.1217601327575395,0.04979776930091435,3613,0,1576,5628,576,4281,37,0.28002842928216065,1.314646110721794,0.3681382854473254
2851,https://github.com/pandas-dev/pandas,https://github.com/mochajs/mocha,0.53527068773,0.46472931227,5277,0,18185,44464,3707,365177,1111,0.40898254767902126,0.1217601327575395,0.04979776930091435,5081,0,3012,22695,194,26733,398,0.13271645736946464,0.8489507350465717,0.112669734036584
2853,https://github.com/pandas-dev/pandas,https://github.com/node-fetch/node-fetch,0.92937979959,0.07062020041,5277,0,18185,44464,3707,365177,1111,0.40898254767902126,0.1217601327575395,0.04979776930091435,3661,3,1037,8824,211,1268,89,0.11752039891205802,6.958990536277603,0.8178233438485805
2854,https://github.com/pandas-dev/pandas,https://github.com/ljharb/qs,0.8270193137,0.1729806863,5277,0,18185,44464,3707,365177,1111,0.40898254767902126,0.1217601327575395,0.04979776930091435,3845,0,736,8638,73,12008,67,0.08520490854364436,0.7193537641572285,0.06129247168554297
2856,https://github.com/pandas-dev/pandas,https://github.com/level/levelup,0.99612351362,0.00387648638,5277,0,18185,44464,3707,365177,1111,0.40898254767902126,0.1217601327575395,0.04979776930091435,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727
2857,https://github.com/pandas-dev/pandas,https://github.com/inikulin/parse5,0.99635999843,0.00364000157,5277,0,18185,44464,3707,365177,1111,0.40898254767902126,0.1217601327575395,0.04979776930091435,4339,1,237,3719,29,10676,43,0.06372680828179618,0.3483514424878232,0.022199325590108655
2858,https://github.com/pandas-dev/pandas,https://github.com/emotion-js/emotion,0.60416269264,0.39583730736,5277,0,18185,44464,3707,365177,1111,0.40898254767902126,0.1217601327575395,0.04979776930091435,2809,0,1117,17625,345,24917,96,0.06337588652482269,0.7073483966769676,0.044828831721314764
